urban,hhsize,head_gender,s2_q10_mktcentre,s2_q19_floormat,s2_q20_wallmat,s2_q21a_powergrid,ownasset_0,ownasset_1,ownasset_2,ownasset_3,ownasset_4,s3_q5a_attendchurch,s3_q7_visitother,s53_q6_hunger,s53_q6_staple,s5_q38_worryfood,s5_q42a_meat,s5_q42b_eggs,s5_q2_receivedfood,s5_q4_rent,s7_q2_sendgift,s9_q4_hospitalvisit,s9_q11_medsoutstock,s2_q15b_schoolchildren,s2_q15c_youngchildren,s2_q21_noadults,s2_q23_anyphone,s2_q24_numchild,s2_q2_age,s4_q12_num_ent,s5_q1,s5_q39a_hungryadult,s5_q39b_hungrychild,s5_q3a_food,s5_q3b_personal,s5_q3c_durables,s5_q3d_services,s5_q3e_comms,s5_q3f_housing,s5_q3g_utilities,s5_q3h_transport,s5_q3i_medical,s5_q40a_skippedadult,s5_q40b_skippedchild,s5_q41a_nofoodadult,s5_q41b_nofoodchild,wave,sum_s4_q19_earnings,sum_s4_q19_laidoff,sum_s4_q20_profits,sum_s4_q20_salestrend,sum_s4_q20c_survive,s7_q1_receivegifthh,s4_q1_agactivity
0,9,1,1,3,5,1,0,1,1,0,0,-1,-1,0,0,0,1,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,42.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,8.0,26000.0,0.0,12000.0,0.0,0.0,0,0
0,3,1,-1,3,7,0,0,1,1,1,0,3,0,0,-1,1,0,1,0,-1,0,0,1,0.5,0.25,-1.0,1,0.5,34.0,0.0,0.0,0.0,0.0,1000.0,500.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,-1,3,-1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0.5,0.25,0.0,1,0.5,34.0,0.0,0.0,0.0,0.0,500.0,200.0,0.0,100.0,200.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,10,1,-1,3,16,0,0,0,1,1,0,3,0,0,-1,0,0,0,0,-1,0,0,1,0.5454545454545454,0.09090909090909091,-1.0,1,0.5454545454545454,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,10,1,-1,3,-1,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0.5454545454545454,0.09090909090909091,0.0,1,0.5454545454545454,38.0,0.0,0.0,0.0,0.0,2500.0,500.0,0.0,200.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,-1,3,-1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,2,0.3333333333333333,0.0,0.0,2,0.3333333333333333,38.0,0.0,4000.0,6.0,6.0,2500.0,200.0,-1.0,310.0,500.0,1200.0,0.0,3000.0,500.0,3.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,-1,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,38.0,1.0,99.0,0.0,0.0,5000.0,500.0,600.0,300.0,400.0,0.0,2000.0,200.0,5000.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10000.0,2.0,0,0
0,3,1,-1,3,7,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0.0,0.0,0.0,1,-1.0,38.0,-1.0,700.0,0.0,0.0,850.0,400.0,2000.0,350.0,250.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,85000.0,0.0,9000.0,0.0,1.0,0,0
0,11,0,-1,3,-1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.25,0.4166666666666667,0.0,3,0.25,27.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,280.0,250.0,0.0,0.0,50.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,1,2,14,1,0,0,1,1,0,3,0,1,-1,1,0,0,0,-1,0,0,1,0.0,0.0,-1.0,1,0.0,20.0,1.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,100.0,4500.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,8.0,0,0
1,0,0,1,2,-1,1,0,0,1,1,0,3,1,1,1,1,0,0,0,0,0,1,-1,0.0,0.0,0.0,1,0.0,20.0,-1.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,30.0,1800.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0,0
1,0,0,1,2,-1,1,0,0,1,1,0,3,0,0,1,1,0,1,0,1,0,0,1,0.0,0.0,0.0,1,0.0,20.0,-1.0,0.0,0.0,0.0,200.0,50.0,-1.0,0.0,100.0,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,1,2,16,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0.0,0.0,0.0,1,0.0,21.0,-1.0,0.0,0.0,0.0,300.0,200.0,0.0,50.0,200.0,1500.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6000.0,1.0,0,0
1,0,0,1,2,11,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1,-1.0,22.0,-1.0,1000.0,0.0,0.0,400.0,100.0,100.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0,0
1,0,0,1,2,14,1,0,0,1,1,0,-1,-1,1,1,1,0,1,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,23.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,-1,3,11,0,1,0,0,0,0,3,0,1,-1,1,0,0,0,-1,0,0,-1,0.5,0.25,-1.0,1,0.5,27.0,0.0,0.0,0.0,0.0,1000.0,250.0,0.0,50.0,200.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,-1,3,-1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,-1,0.5,0.25,0.0,1,0.5,26.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,3,1,-1,3,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0.75,0.0,0.0,1,0.75,26.0,0.0,1500.0,0.0,0.0,600.0,100.0,100.0,50.0,50.0,100.0,100.0,200.0,300.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,1,-1,2,11,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,2.0,1.0,0.0,1,-1.0,26.0,0.0,3000.0,0.0,0.0,2000.0,100.0,100.0,50.0,50.0,200.0,100.0,200.0,200.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,0,1,-1,2,11,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,2.0,1.0,0.0,2,-1.0,26.0,0.0,1500.0,1.0,0.0,700.0,100.0,100.0,100.0,100.0,200.0,100.0,100.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,4,1,1,2,11,0,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,1.0,2,-1.0,28.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,2,7,0,0,0,1,1,0,3,1,1,-1,1,1,0,0,-1,0,0,1,0.0,0.0,-1.0,1,0.0,28.0,0.0,0.0,1.0,0.0,300.0,250.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,2,-1,0,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,28.0,0.0,2500.0,0.0,0.0,250.0,0.0,-1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,28.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,-1,3,7,1,0,0,1,1,0,3,1,0,0,0,1,1,0,0,0,0,2,0.0,0.0,0.0,1,0.0,28.0,0.0,2000.0,1.0,0.0,500.0,300.0,0.0,250.0,300.0,0.0,400.0,250.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,0,3,16,1,0,0,1,1,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,1,-1.0,30.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,3,14,0,1,0,0,0,0,3,0,1,-1,1,1,0,0,-1,0,0,-1,0.0,0.0,-1.0,1,0.0,26.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,3,-1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,26.0,0.0,0.0,0.0,0.0,250.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,3,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0.0,26.0,0.0,500.0,0.0,0.0,100.0,20.0,-1.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,3,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,2,0.0,27.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,2,16,0,1,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,1,0.0,0.0,0.0,2,0.0,27.0,0.0,0.0,0.0,0.0,300.0,150.0,0.0,100.0,60.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,-1,2,11,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0.0,0.0,0.0,1,-1.0,27.0,0.0,800.0,2.0,0.0,300.0,100.0,100.0,50.0,50.0,100.0,100.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0
0,0,0,1,3,11,0,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,27.0,0.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,3.0,-1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,9,0,-1,3,7,0,0,1,1,1,1,3,0,0,-1,1,0,0,0,-1,0,0,1,0.5,0.1,-1.0,1,0.5,54.0,0.0,0.0,0.0,0.0,800.0,250.0,0.0,100.0,100.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,7,1,-1,2,14,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0.375,0.125,0.0,1,0.5,21.0,0.0,1750.0,1.0,0.0,1250.0,200.0,400.0,200.0,100.0,0.0,250.0,100.0,100.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,5,0,1,3,1,0,0,0,1,1,0,3,0,0,-1,1,0,0,0,-1,0,1,-1,0.5,0.0,-1.0,1,0.5,40.0,0.0,300.0,0.0,0.0,1200.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1
0,4,0,-1,2,-1,0,0,1,1,1,0,3,0,1,0,1,0,0,0,0,0,0,1,0.2,0.4,0.0,1,0.2,37.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,0,-1,2,-1,0,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0.2,0.4,0.0,1,0.6,37.0,0.0,2500.0,0.0,0.0,250.0,0.0,-1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,1,-1,3,5,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.4,0.2,0.0,1,0.6,37.0,0.0,1500.0,0.0,0.0,250.0,0.0,0.0,280.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,1,-1,8,6,1,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0.2,0.4,0.0,2,0.6,37.0,2.0,0.0,0.0,0.0,300.0,250.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30300.0,2.0,0,0
0,1,1,-1,2,11,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0.5,1.0,0.0,3,-1.0,34.0,-1.0,0.0,2.0,0.0,700.0,200.0,150.0,50.0,100.0,0.0,300.0,250.0,0.0,5.0,2.0,0.0,0.0,7.0,2500.0,0.0,500.0,0.0,1.0,0,0
0,4,0,0,3,16,1,0,1,1,1,0,-1,-1,0,0,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,35.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,0.0,0.0,8.0,20000.0,0.0,9000.0,0.0,0.0,0,0
1,4,1,1,2,7,1,0,1,1,1,0,3,0,0,-1,1,0,0,0,-1,0,0,-1,0.8,0.0,-1.0,2,0.8,45.0,1.0,0.0,0.0,0.0,99.0,99.0,0.0,0.0,150.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,1500.0,0.0,1500.0,3000.0,1.0,0,0
1,4,1,1,2,-1,1,0,1,1,1,0,3,1,1,1,0,1,0,0,1,0,0,-1,0.8,0.0,0.0,2,0.8,45.0,-1.0,0.0,0.0,0.0,1000.0,0.0,0.0,90.0,2500.0,4000.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1599.0,0.0,1505.0,3000.0,1.0,0,0
1,4,1,1,2,-1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8,0.0,0.0,1,0.8,45.0,-1.0,1500.0,0.0,0.0,130.0,0.0,-1.0,280.0,50.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,3.0,99.0,594.0,50.0,0.0,2.0,0,0
1,2,1,1,7,16,1,0,1,1,1,0,3,1,0,1,1,0,1,0,1,0,0,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,46.0,-1.0,0.0,0.0,0.0,250.0,200.0,0.0,50.0,100.0,1500.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5000.0,2.0,0,0
1,0,1,1,2,11,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,2.0,0.0,0.0,2,-1.0,46.0,-1.0,3000.0,0.0,0.0,1800.0,100.0,100.0,50.0,50.0,200.0,300.0,100.0,400.0,0.0,0.0,0.0,0.0,6.0,16000.0,0.0,7000.0,5000.0,7.0,-1,0
1,2,1,1,2,7,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1.3333333333333333,0.0,2.0,2,-1.0,46.0,-1.0,1800.0,0.0,0.0,700.0,100.0,100.0,100.0,100.0,200.0,200.0,100.0,200.0,0.0,0.0,0.0,0.0,7.0,10000.0,0.0,3400.0,3000.0,6.0,0,0
0,5,1,-1,3,16,0,1,0,0,0,0,3,1,1,-1,1,0,0,1,-1,0,1,2,0.6666666666666666,0.0,-1.0,1,0.6666666666666666,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,-1,3,-1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,0.6666666666666666,0.0,0.0,1,0.6666666666666666,42.0,0.0,99.0,1.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,-1,3,-1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0.5,0.0,1.0,1,0.5,42.0,0.0,0.0,1.0,1.0,1300.0,0.0,-1.0,200.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,-1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.5,0.0,0.0,1,0.5,42.0,0.0,99.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,-1,3,7,0,1,0,0,0,0,3,1,0,1,1,1,1,0,0,0,0,1,0.5,0.0,0.0,1,0.5,42.0,0.0,0.0,0.0,0.0,500.0,450.0,0.0,200.0,200.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0
0,2,1,-1,3,5,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.0,0.0,0.0,1,-1.0,42.0,0.0,2500.0,0.0,0.0,1500.0,200.0,200.0,50.0,50.0,100.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-1,0
0,2,1,-1,3,7,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1.0,0.0,0.0,1,-1.0,42.0,0.0,0.0,2.0,1.0,400.0,100.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,1,0,3,7,0,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,43.0,0.0,-1.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,7.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,-1,3,10,0,1,0,0,0,0,3,0,1,-1,1,0,0,1,-1,0,0,1,0.0,0.0,-1.0,1,0.0,44.0,0.0,0.0,2.0,0.0,500.0,0.0,0.0,99.0,100.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
0,4,0,0,2,16,1,1,0,0,0,0,3,0,1,-1,1,0,0,0,-1,0,0,1,0.6,0.0,-1.0,1,0.6,28.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,200.0,6000.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,0,0,2,-1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,-1,0.6,0.0,0.0,1,0.6,40.0,0.0,0.0,1.0,0.0,3000.0,0.0,0.0,0.0,100.0,7500.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,0,0,2,-1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0.6,0.0,0.0,2,0.6,40.0,0.0,1200.0,1.0,0.0,800.0,900.0,-1.0,250.0,150.0,3500.0,700.0,600.0,0.0,4.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,0,2,16,1,1,0,0,0,0,3,1,0,0,1,0,1,0,1,0,0,1,0.3333333333333333,0.0,0.0,1,0.3333333333333333,41.0,0.0,400.0,0.0,0.0,500.0,300.0,0.0,200.0,150.0,3000.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
0,1,0,0,2,14,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1.0,0.5,0.0,2,-1.0,41.0,2.0,0.0,0.0,0.0,2000.0,500.0,0.0,0.0,500.0,0.0,1000.0,1500.0,0.0,0.0,0.0,0.0,0.0,6.0,11000.0,0.0,5000.0,13500.0,4.0,0,0
1,4,0,1,2,11,1,1,0,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,42.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,0.0,0.0,8.0,17000.0,0.0,5500.0,0.0,0.0,0,0
0,5,0,-1,3,13,0,0,1,0,0,0,3,1,0,-1,0,1,0,0,-1,0,0,1,0.5,0.0,-1.0,1,0.5,21.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,-1,3,-1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,-1,0.5,0.0,0.0,1,0.5,22.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,-1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.0,0.0,1,0.5,22.0,0.0,2500.0,0.0,0.0,200.0,100.0,200.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,5,0,-1,3,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.5,0.0,0.0,1,0.5,22.0,1.0,1500.0,0.0,0.0,800.0,100.0,100.0,50.0,50.0,100.0,200.0,100.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2500.0,1.0,0,0
0,2,0,-1,3,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1.0,0.0,0.0,1,-1.0,22.0,-1.0,3500.0,0.0,0.0,1800.0,100.0,100.0,50.0,50.0,200.0,200.0,500.0,500.0,0.0,0.0,0.0,0.0,6.0,6000.0,0.0,2000.0,3000.0,4.0,-1,0
0,2,0,-1,3,7,0,0,1,0,0,0,3,1,1,0,1,0,1,0,0,0,0,1,1.0,0.0,0.0,1,-1.0,23.0,-1.0,0.0,0.0,0.0,900.0,100.0,0.0,50.0,100.0,0.0,180.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,36000.0,0.0,8000.0,0.0,4.0,1,0
0,5,0,0,3,9,0,0,1,0,0,0,-1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,-1.0,-1.0,0.0,2,-1.0,23.0,-1.0,-1.0,0.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,0.0,0.0,0.0,8.0,1500.0,0.0,500.0,0.0,0.0,0,0
0,0,0,-1,-1,16,0,1,0,0,0,0,3,0,1,-1,1,0,0,0,-1,0,0,1,0.0,0.0,-1.0,1,0.0,40.0,0.0,2.0,1.0,0.0,100.0,70.0,99.0,10.0,50.0,99.0,1000.0,150.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,-1,-1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0.0,0.3333333333333333,1.0,1,0.0,21.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,2,15,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.0,0.3333333333333333,0.0,1,0.3333333333333333,22.0,0.0,0.0,0.0,0.0,400.0,200.0,0.0,50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
0,2,0,-1,3,5,0,1,0,0,0,0,3,1,0,1,1,0,1,0,0,0,0,1,0.0,0.3333333333333333,0.0,1,0.3333333333333333,22.0,0.0,0.0,0.0,0.0,300.0,200.0,0.0,300.0,50.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0
1,8,1,1,2,14,0,0,0,1,1,0,3,0,1,-1,1,0,0,0,-1,0,0,-1,0.4444444444444444,0.0,-1.0,4,0.4444444444444444,25.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,150.0,0.0,750.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
0,4,0,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,2,0.0,25.0,0.0,99.0,0.0,0.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0
1,0,0,1,3,14,1,0,0,1,0,0,3,0,1,-1,1,0,1,0,-1,0,0,1,0.0,0.0,-1.0,1,0.0,26.0,0.0,2.0,1.0,0.0,120.0,110.0,99.0,70.0,50.0,2500.0,250.0,150.0,99.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0
